Time,THERMAL ZONE 1 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN HTG WIND 99.6% CONDNS WS=>MCDB:Des Heat Load [W],THERMAL ZONE 6 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN HTG WIND 99.6% CONDNS WS=>MCDB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6 THERMAL ZONE:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
12:51:00,1.804052E+04,2.302188E+04,8.107604E-01,1.735196E+00,7.790031E+03,7.743212E+03,3.500904E-01,5.836186E-01,0.000000E+00,3.850852E+03,0.000000E+00,2.902331E-01,0.000000E+00,2.257233E+03,0.000000E+00,1.701282E-01,7.200192E+03,9.476563E+03,3.235900E-01,7.142496E-01,2.492326E+04,2.214747E+04,1.120046E+00,1.669388E+00
12:54:00,1.803118E+04,2.289192E+04,8.103403E-01,1.725401E+00,7.784032E+03,7.760625E+03,3.498209E-01,5.849310E-01,0.000000E+00,3.849960E+03,0.000000E+00,2.901658E-01,0.000000E+00,2.260423E+03,0.000000E+00,1.703686E-01,7.193386E+03,9.500980E+03,3.232841E-01,7.160899E-01,2.491220E+04,2.212602E+04,1.119549E+00,1.667772E+00
12:57:00,1.802204E+04,2.278172E+04,8.099299E-01,1.717095E+00,7.778172E+03,7.777948E+03,3.495575E-01,5.862366E-01,0.000000E+00,3.849090E+03,0.000000E+00,2.901003E-01,0.000000E+00,2.263623E+03,0.000000E+00,1.706097E-01,7.186731E+03,9.525309E+03,3.229850E-01,7.179236E-01,2.490137E+04,2.210590E+04,1.119063E+00,1.666255E+00
13:00:00,1.801312E+04,2.269083E+04,8.095287E-01,1.710245E+00,7.772446E+03,7.795209E+03,3.493002E-01,5.875376E-01,0.000000E+00,3.848253E+03,0.000000E+00,2.900372E-01,0.000000E+00,2.266834E+03,0.000000E+00,1.708516E-01,7.180225E+03,9.549572E+03,3.226926E-01,7.197523E-01,2.489078E+04,2.208707E+04,1.118586E+00,1.664836E+00
13:03:00,1.800439E+04,2.261826E+04,8.091366E-01,1.704776E+00,7.766850E+03,7.812366E+03,3.490487E-01,5.888307E-01,0.000000E+00,3.847459E+03,0.000000E+00,2.899773E-01,0.000000E+00,2.270056E+03,0.000000E+00,1.710945E-01,7.173861E+03,9.573739E+03,3.224066E-01,7.215738E-01,2.488040E+04,2.206968E+04,1.118120E+00,1.663525E+00
13:06:00,1.799586E+04,2.256335E+04,8.087533E-01,1.700638E+00,7.761380E+03,7.829444E+03,3.488029E-01,5.901179E-01,0.000000E+00,3.846718E+03,0.000000E+00,2.899215E-01,0.000000E+00,2.273294E+03,0.000000E+00,1.713384E-01,7.167636E+03,9.597816E+03,3.221269E-01,7.233884E-01,2.487024E+04,2.205430E+04,1.117664E+00,1.662366E+00
13:09:00,1.798752E+04,2.252521E+04,8.083785E-01,1.697764E+00,7.756033E+03,7.846528E+03,3.485626E-01,5.914055E-01,0.000000E+00,3.846040E+03,0.000000E+00,2.898704E-01,0.000000E+00,2.276547E+03,0.000000E+00,1.715835E-01,7.161546E+03,9.622064E+03,3.218532E-01,7.252161E-01,2.486029E+04,2.204138E+04,1.117217E+00,1.661392E+00
13:12:00,1.797937E+04,2.250282E+04,8.080120E-01,1.696077E+00,7.750804E+03,7.863566E+03,3.483276E-01,5.926896E-01,0.000000E+00,3.845434E+03,0.000000E+00,2.898247E-01,0.000000E+00,2.279817E+03,0.000000E+00,1.718300E-01,7.155586E+03,9.646867E+03,3.215853E-01,7.270855E-01,2.485055E+04,2.203128E+04,1.116779E+00,1.660631E+00
13:15:00,1.797139E+04,2.249506E+04,8.076536E-01,1.695492E+00,7.745692E+03,7.880650E+03,3.480978E-01,5.939772E-01,0.000000E+00,3.844909E+03,0.000000E+00,2.897851E-01,0.000000E+00,2.283107E+03,0.000000E+00,1.720779E-01,7.149754E+03,9.672908E+03,3.213232E-01,7.290483E-01,2.484101E+04,2.202431E+04,1.116350E+00,1.660106E+00
13:18:00,1.796359E+04,2.250069E+04,8.073030E-01,1.695918E+00,7.740691E+03,7.897700E+03,3.478731E-01,5.952623E-01,0.000000E+00,3.844473E+03,0.000000E+00,2.897523E-01,0.000000E+00,2.286419E+03,0.000000E+00,1.723274E-01,7.144046E+03,9.700943E+03,3.210667E-01,7.311613E-01,2.483166E+04,2.202074E+04,1.115930E+00,1.659837E+00
13:21:00,1.795596E+04,2.251766E+04,8.069600E-01,1.697197E+00,7.735799E+03,7.914828E+03,3.476533E-01,5.965533E-01,0.000000E+00,3.844135E+03,0.000000E+00,2.897269E-01,0.000000E+00,2.289754E+03,0.000000E+00,1.725788E-01,7.138458E+03,9.731852E+03,3.208155E-01,7.334909E-01,2.482250E+04,2.202081E+04,1.115518E+00,1.659842E+00
13:24:00,1.794849E+04,2.254286E+04,8.066245E-01,1.699098E+00,7.731014E+03,7.931951E+03,3.474382E-01,5.978438E-01,0.000000E+00,3.843906E+03,0.000000E+00,2.897096E-01,0.000000E+00,2.293119E+03,0.000000E+00,1.728323E-01,7.132986E+03,9.766689E+03,3.205696E-01,7.361167E-01,2.481353E+04,2.202459E+04,1.115115E+00,1.660128E+00
13:27:00,1.794118E+04,2.257499E+04,8.062961E-01,1.701520E+00,7.726331E+03,7.949148E+03,3.472278E-01,5.991400E-01,0.000000E+00,3.843786E+03,0.000000E+00,2.897005E-01,0.000000E+00,2.296511E+03,0.000000E+00,1.730880E-01,7.127628E+03,9.806483E+03,3.203288E-01,7.391160E-01,2.480473E+04,2.203234E+04,1.114720E+00,1.660712E+00
13:30:00,1.793403E+04,2.261323E+04,8.059748E-01,1.704403E+00,7.721749E+03,7.966403E+03,3.470218E-01,6.004405E-01,0.000000E+00,3.843780E+03,0.000000E+00,2.897001E-01,0.000000E+00,2.299935E+03,0.000000E+00,1.733460E-01,7.122380E+03,9.852009E+03,3.200930E-01,7.425473E-01,2.479612E+04,2.204435E+04,1.114333E+00,1.661618E+00
13:33:00,1.792703E+04,2.265696E+04,8.056602E-01,1.707699E+00,7.717264E+03,7.984028E+03,3.468203E-01,6.017690E-01,0.000000E+00,3.843901E+03,0.000000E+00,2.897092E-01,0.000000E+00,2.303399E+03,0.000000E+00,1.736070E-01,7.117239E+03,9.904128E+03,3.198620E-01,7.464756E-01,2.478767E+04,2.206091E+04,1.113953E+00,1.662866E+00
13:36:00,1.792018E+04,2.270570E+04,8.053523E-01,1.711374E+00,7.712874E+03,8.002147E+03,3.466230E-01,6.031346E-01,0.000000E+00,3.844148E+03,0.000000E+00,2.897278E-01,0.000000E+00,2.306907E+03,0.000000E+00,1.738714E-01,7.112203E+03,9.963621E+03,3.196356E-01,7.509597E-01,2.477939E+04,2.208232E+04,1.113581E+00,1.664480E+00
13:39:00,1.791347E+04,2.275894E+04,8.050508E-01,1.715387E+00,7.708577E+03,8.021075E+03,3.464299E-01,6.045613E-01,0.000000E+00,3.844526E+03,0.000000E+00,2.897563E-01,0.000000E+00,2.310464E+03,0.000000E+00,1.741394E-01,7.107269E+03,1.003123E+04,3.194139E-01,7.560558E-01,2.477127E+04,2.210883E+04,1.113216E+00,1.666479E+00
13:42:00,1.790691E+04,2.281633E+04,8.047556E-01,1.719714E+00,7.704368E+03,8.041335E+03,3.462407E-01,6.060883E-01,0.000000E+00,3.845039E+03,0.000000E+00,2.897950E-01,0.000000E+00,2.314078E+03,0.000000E+00,1.744118E-01,7.102433E+03,1.010769E+04,3.191965E-01,7.618184E-01,2.476331E+04,2.214071E+04,1.112858E+00,1.668882E+00
13:45:00,1.790047E+04,2.287746E+04,8.044666E-01,1.724321E+00,7.700248E+03,8.063387E+03,3.460556E-01,6.077504E-01,0.000000E+00,3.845690E+03,0.000000E+00,2.898441E-01,0.000000E+00,2.317759E+03,0.000000E+00,1.746892E-01,7.097694E+03,1.019368E+04,3.189836E-01,7.682999E-01,2.475551E+04,2.217819E+04,1.112508E+00,1.671707E+00
13:48:00,1.789417E+04,2.294201E+04,8.041834E-01,1.729187E+00,7.696212E+03,8.087554E+03,3.458742E-01,6.095720E-01,0.000000E+00,3.846483E+03,0.000000E+00,2.899038E-01,0.000000E+00,2.321515E+03,0.000000E+00,1.749722E-01,7.093048E+03,1.028987E+04,3.187748E-01,7.755501E-01,2.474786E+04,2.222149E+04,1.112164E+00,1.674972E+00
13:51:00,1.788800E+04,2.300959E+04,8.039061E-01,1.734282E+00,7.692259E+03,8.114307E+03,3.456965E-01,6.115884E-01,0.000000E+00,3.847418E+03,0.000000E+00,2.899743E-01,0.000000E+00,2.325355E+03,0.000000E+00,1.752616E-01,7.088494E+03,1.039689E+04,3.185701E-01,7.836164E-01,2.474035E+04,2.227081E+04,1.111827E+00,1.678690E+00
13:54:00,1.788196E+04,2.307991E+04,8.036344E-01,1.739582E+00,7.688386E+03,8.144335E+03,3.455225E-01,6.138517E-01,0.000000E+00,3.848498E+03,0.000000E+00,2.900557E-01,0.000000E+00,2.329292E+03,0.000000E+00,1.755583E-01,7.084029E+03,1.051534E+04,3.183694E-01,7.925439E-01,2.473299E+04,2.232637E+04,1.111496E+00,1.682878E+00
13:57:00,1.787603E+04,2.315266E+04,8.033682E-01,1.745066E+00,7.684592E+03,8.178234E+03,3.453520E-01,6.164068E-01,0.000000E+00,3.849724E+03,0.000000E+00,2.901481E-01,0.000000E+00,2.333335E+03,0.000000E+00,1.758630E-01,7.079650E+03,1.064578E+04,3.181726E-01,8.023752E-01,2.472577E+04,2.238830E+04,1.111171E+00,1.687547E+00
14:00:00,1.787023E+04,2.322754E+04,8.031074E-01,1.750711E+00,7.680875E+03,8.216545E+03,3.451849E-01,6.192944E-01,0.000000E+00,3.851099E+03,0.000000E+00,2.902517E-01,0.000000E+00,2.337498E+03,0.000000E+00,1.761767E-01,7.075356E+03,1.078874E+04,3.179796E-01,8.131505E-01,2.471869E+04,2.245681E+04,1.110853E+00,1.692711E+00
14:03:00,1.786454E+04,2.330416E+04,8.028518E-01,1.756486E+00,7.677231E+03,8.259719E+03,3.450212E-01,6.225487E-01,0.000000E+00,3.852624E+03,0.000000E+00,2.903666E-01,0.000000E+00,2.341794E+03,0.000000E+00,1.765005E-01,7.071144E+03,1.094460E+04,3.177904E-01,8.248984E-01,2.471174E+04,2.253125E+04,1.110541E+00,1.698323E+00
14:06:00,1.785897E+04,2.338208E+04,8.026013E-01,1.762359E+00,7.673661E+03,8.308208E+03,3.448607E-01,6.262035E-01,0.000000E+00,3.854300E+03,0.000000E+00,2.904930E-01,0.000000E+00,2.346236E+03,0.000000E+00,1.768352E-01,7.067012E+03,1.111382E+04,3.176047E-01,8.376524E-01,2.470492E+04,2.261110E+04,1.110235E+00,1.704342E+00
14:09:00,1.785351E+04,2.346108E+04,8.023558E-01,1.768314E+00,7.670161E+03,8.362498E+03,3.447034E-01,6.302955E-01,0.000000E+00,3.856129E+03,0.000000E+00,2.906308E-01,0.000000E+00,2.350838E+03,0.000000E+00,1.771821E-01,7.062959E+03,1.129662E+04,3.174225E-01,8.514311E-01,2.469823E+04,2.269599E+04,1.109934E+00,1.710741E+00
14:12:00,1.784815E+04,2.354093E+04,8.021150E-01,1.774333E+00,7.666730E+03,8.423059E+03,3.445492E-01,6.348603E-01,0.000000E+00,3.858114E+03,0.000000E+00,2.907804E-01,0.000000E+00,2.355615E+03,0.000000E+00,1.775421E-01,7.058982E+03,1.149301E+04,3.172437E-01,8.662333E-01,2.469167E+04,2.278557E+04,1.109639E+00,1.717494E+00
14:15:00,1.784290E+04,2.362173E+04,8.018790E-01,1.780424E+00,7.663366E+03,8.490354E+03,3.443981E-01,6.399326E-01,0.000000E+00,3.860256E+03,0.000000E+00,2.909418E-01,0.000000E+00,2.360583E+03,0.000000E+00,1.779164E-01,7.055079E+03,1.170274E+04,3.170683E-01,8.820408E-01,2.468523E+04,2.287955E+04,1.109349E+00,1.724578E+00
14:18:00,1.783775E+04,2.370346E+04,8.016476E-01,1.786584E+00,7.660068E+03,8.564810E+03,3.442498E-01,6.455447E-01,0.000000E+00,3.862557E+03,0.000000E+00,2.911153E-01,0.000000E+00,2.365755E+03,0.000000E+00,1.783062E-01,7.051249E+03,1.192535E+04,3.168962E-01,8.988194E-01,2.467890E+04,2.297763E+04,1.109065E+00,1.731972E+00
14:21:00,1.783270E+04,2.378611E+04,8.014207E-01,1.792814E+00,7.656833E+03,8.646848E+03,3.441045E-01,6.517282E-01,0.000000E+00,3.865020E+03,0.000000E+00,2.913009E-01,0.000000E+00,2.371147E+03,0.000000E+00,1.787127E-01,7.047489E+03,1.216033E+04,3.167272E-01,9.165309E-01,2.467270E+04,2.307958E+04,1.108786E+00,1.739657E+00
14:24:00,1.782775E+04,2.386961E+04,8.011981E-01,1.799108E+00,7.653661E+03,8.736869E+03,3.439619E-01,6.585135E-01,0.000000E+00,3.867648E+03,0.000000E+00,2.914990E-01,0.000000E+00,2.376775E+03,0.000000E+00,1.791368E-01,7.043799E+03,1.240689E+04,3.165614E-01,9.351144E-01,2.466660E+04,2.318514E+04,1.108512E+00,1.747615E+00
14:27:00,1.782289E+04,2.395394E+04,8.009799E-01,1.805464E+00,7.650550E+03,8.835265E+03,3.438221E-01,6.659301E-01,0.000000E+00,3.870445E+03,0.000000E+00,2.917098E-01,0.000000E+00,2.382655E+03,0.000000E+00,1.795799E-01,7.040176E+03,1.266429E+04,3.163986E-01,9.545152E-01,2.466062E+04,2.329412E+04,1.108244E+00,1.755829E+00
14:30:00,1.781812E+04,2.403907E+04,8.007657E-01,1.811881E+00,7.647497E+03,8.942361E+03,3.436849E-01,6.740024E-01,0.000000E+00,3.873414E+03,0.000000E+00,2.919336E-01,0.000000E+00,2.388800E+03,0.000000E+00,1.800430E-01,7.036619E+03,1.293192E+04,3.162387E-01,9.746870E-01,2.465475E+04,2.340628E+04,1.107980E+00,1.764284E+00
14:33:00,1.781345E+04,2.412500E+04,8.005557E-01,1.818359E+00,7.644503E+03,9.058259E+03,3.435504E-01,6.827381E-01,0.000000E+00,3.876558E+03,0.000000E+00,2.921706E-01,0.000000E+00,2.395223E+03,0.000000E+00,1.805271E-01,7.033126E+03,1.320915E+04,3.160817E-01,9.955828E-01,2.464898E+04,2.352134E+04,1.107721E+00,1.772958E+00
14:36:00,1.780886E+04,2.421166E+04,8.003496E-01,1.824891E+00,7.641565E+03,9.183102E+03,3.434183E-01,6.921481E-01,0.000000E+00,3.879879E+03,0.000000E+00,2.924209E-01,0.000000E+00,2.401936E+03,0.000000E+00,1.810330E-01,7.029696E+03,1.349536E+04,3.159276E-01,1.017155E+00,2.464332E+04,2.363901E+04,1.107466E+00,1.781828E+00
14:39:00,1.780436E+04,2.429909E+04,8.001473E-01,1.831481E+00,7.638682E+03,9.316917E+03,3.432888E-01,7.022344E-01,0.000000E+00,3.883381E+03,0.000000E+00,2.926848E-01,0.000000E+00,2.408950E+03,0.000000E+00,1.815617E-01,7.026327E+03,1.378994E+04,3.157762E-01,1.039358E+00,2.463776E+04,2.375899E+04,1.107216E+00,1.790872E+00
14:42:00,1.779995E+04,2.438720E+04,7.999489E-01,1.838122E+00,7.635853E+03,9.459453E+03,3.431616E-01,7.129780E-01,0.000000E+00,3.887068E+03,0.000000E+00,2.929627E-01,0.000000E+00,2.416277E+03,0.000000E+00,1.821139E-01,7.023018E+03,1.409224E+04,3.156275E-01,1.062144E+00,2.463230E+04,2.388096E+04,1.106971E+00,1.800066E+00
14:45:00,1.779562E+04,2.447601E+04,7.997541E-01,1.844816E+00,7.633077E+03,9.610521E+03,3.430369E-01,7.243646E-01,0.000000E+00,3.890942E+03,0.000000E+00,2.932547E-01,0.000000E+00,2.423926E+03,0.000000E+00,1.826904E-01,7.019768E+03,1.440168E+04,3.154814E-01,1.085466E+00,2.462694E+04,2.400466E+04,1.106730E+00,1.809391E+00
14:48:00,1.779136E+04,2.456546E+04,7.995630E-01,1.851559E+00,7.630352E+03,9.770028E+03,3.429144E-01,7.363874E-01,0.000000E+00,3.895008E+03,0.000000E+00,2.935611E-01,0.000000E+00,2.431906E+03,0.000000E+00,1.832918E-01,7.016575E+03,1.471762E+04,3.153379E-01,1.109279E+00,2.462167E+04,2.412977E+04,1.106493E+00,1.818822E+00
14:51:00,1.778719E+04,2.465558E+04,7.993753E-01,1.858351E+00,7.627677E+03,9.937737E+03,3.427942E-01,7.490284E-01,0.000000E+00,3.899269E+03,0.000000E+00,2.938822E-01,0.000000E+00,2.440223E+03,0.000000E+00,1.839187E-01,7.013438E+03,1.503946E+04,3.151969E-01,1.133538E+00,2.461649E+04,2.425602E+04,1.106261E+00,1.828339E+00
14:54:00,1.778309E+04,2.474633E+04,7.991911E-01,1.865191E+00,7.625050E+03,1.011316E+04,3.426761E-01,7.622505E-01,0.000000E+00,3.903728E+03,0.000000E+00,2.942183E-01,0.000000E+00,2.448885E+03,0.000000E+00,1.845714E-01,7.010355E+03,1.536661E+04,3.150584E-01,1.158195E+00,2.461141E+04,2.438311E+04,1.106032E+00,1.837919E+00
14:57:00,1.777907E+04,2.483769E+04,7.990105E-01,1.872078E+00,7.622474E+03,1.029587E+04,3.425604E-01,7.760224E-01,0.000000E+00,3.908389E+03,0.000000E+00,2.945696E-01,0.000000E+00,2.457895E+03,0.000000E+00,1.852505E-01,7.007329E+03,1.569847E+04,3.149224E-01,1.183208E+00,2.460642E+04,2.451079E+04,1.105808E+00,1.847543E+00
15:00:00,1.777513E+04,2.492967E+04,7.988335E-01,1.879011E+00,7.619946E+03,1.048549E+04,3.424468E-01,7.903151E-01,0.000000E+00,3.913254E+03,0.000000E+00,2.949363E-01,0.000000E+00,2.467258E+03,0.000000E+00,1.859562E-01,7.004358E+03,1.603446E+04,3.147889E-01,1.208532E+00,2.460151E+04,2.463875E+04,1.105587E+00,1.857189E+00
15:03:00,1.777126E+04,2.502209E+04,7.986598E-01,1.885977E+00,7.617465E+03,1.068157E+04,3.423353E-01,8.050944E-01,0.000000E+00,3.918326E+03,0.000000E+00,2.953185E-01,0.000000E+00,2.476977E+03,0.000000E+00,1.866887E-01,7.001441E+03,1.637392E+04,3.146577E-01,1.234118E+00,2.459670E+04,2.476656E+04,1.105371E+00,1.866823E+00
15:06:00,1.776747E+04,2.511495E+04,7.984893E-01,1.892976E+00,7.615030E+03,1.088372E+04,3.422258E-01,8.203314E-01,0.000000E+00,3.923607E+03,0.000000E+00,2.957166E-01,0.000000E+00,2.487053E+03,0.000000E+00,1.874481E-01,6.998574E+03,1.671629E+04,3.145289E-01,1.259923E+00,2.459198E+04,2.489393E+04,1.105159E+00,1.876425E+00
15:09:00,1.776375E+04,2.520821E+04,7.983220E-01,1.900005E+00,7.612638E+03,1.109155E+04,3.421183E-01,8.359966E-01,0.000000E+00,3.929098E+03,0.000000E+00,2.961304E-01,0.000000E+00,2.497485E+03,0.000000E+00,1.882344E-01,6.995758E+03,1.706101E+04,3.144023E-01,1.285905E+00,2.458734E+04,2.502062E+04,1.104950E+00,1.885974E+00
15:12:00,1.776009E+04,2.530185E+04,7.981576E-01,1.907064E+00,7.610290E+03,1.130467E+04,3.420128E-01,8.520603E-01,0.000000E+00,3.934801E+03,0.000000E+00,2.965603E-01,0.000000E+00,2.508273E+03,0.000000E+00,1.890475E-01,6.992989E+03,1.740755E+04,3.142779E-01,1.312024E+00,2.458278E+04,2.514636E+04,1.104745E+00,1.895453E+00
15:15:00,1.775650E+04,2.539554E+04,7.979963E-01,1.914126E+00,7.607983E+03,1.152268E+04,3.419091E-01,8.684920E-01,0.000000E+00,3.940717E+03,0.000000E+00,2.970061E-01,0.000000E+00,2.519415E+03,0.000000E+00,1.898872E-01,6.990268E+03,1.775539E+04,3.141556E-01,1.338241E+00,2.457830E+04,2.527089E+04,1.104544E+00,1.904840E+00
15:18:00,1.775297E+04,2.548903E+04,7.978378E-01,1.921172E+00,7.605718E+03,1.174517E+04,3.418073E-01,8.852624E-01,0.000000E+00,3.946846E+03,0.000000E+00,2.974680E-01,0.000000E+00,2.530907E+03,0.000000E+00,1.907534E-01,6.987594E+03,1.810399E+04,3.140354E-01,1.364516E+00,2.457389E+04,2.539396E+04,1.104346E+00,1.914116E+00
15:21:00,1.774951E+04,2.558216E+04,7.976821E-01,1.928192E+00,7.603493E+03,1.197176E+04,3.417073E-01,9.023410E-01,0.000000E+00,3.953186E+03,0.000000E+00,2.979460E-01,0.000000E+00,2.542746E+03,0.000000E+00,1.916456E-01,6.984964E+03,1.845286E+04,3.139172E-01,1.390811E+00,2.456957E+04,2.551527E+04,1.104152E+00,1.923261E+00
15:24:00,1.774611E+04,2.567471E+04,7.975292E-01,1.935168E+00,7.601307E+03,1.220203E+04,3.416091E-01,9.196976E-01,0.000000E+00,3.959739E+03,0.000000E+00,2.984398E-01,0.000000E+00,2.554924E+03,0.000000E+00,1.925635E-01,6.982378E+03,1.880152E+04,3.138010E-01,1.417089E+00,2.456532E+04,2.563457E+04,1.103961E+00,1.932253E+00
15:27:00,1.774276E+04,2.576649E+04,7.973790E-01,1.942085E+00,7.599159E+03,1.243559E+04,3.415126E-01,9.373019E-01,0.000000E+00,3.966502E+03,0.000000E+00,2.989495E-01,0.000000E+00,2.567437E+03,0.000000E+00,1.935066E-01,6.979836E+03,1.914949E+04,3.136868E-01,1.443316E+00,2.456114E+04,2.575152E+04,1.103773E+00,1.941068E+00
15:30:00,1.773948E+04,2.585733E+04,7.972313E-01,1.948932E+00,7.597049E+03,1.267203E+04,3.414177E-01,9.551233E-01,0.000000E+00,3.973473E+03,0.000000E+00,2.994749E-01,0.000000E+00,2.580277E+03,0.000000E+00,1.944743E-01,6.977336E+03,1.949630E+04,3.135744E-01,1.469456E+00,2.455703E+04,2.586587E+04,1.103588E+00,1.949688E+00
15:33:00,1.773625E+04,2.594706E+04,7.970863E-01,1.955695E+00,7.594975E+03,1.291096E+04,3.413246E-01,9.731316E-01,0.000000E+00,3.980650E+03,0.000000E+00,3.000158E-01,0.000000E+00,2.593434E+03,0.000000E+00,1.954659E-01,6.974877E+03,1.984152E+04,3.134639E-01,1.495475E+00,2.455299E+04,2.597742E+04,1.103407E+00,1.958096E+00
15:36:00,1.773308E+04,2.603549E+04,7.969437E-01,1.962361E+00,7.592938E+03,1.315196E+04,3.412330E-01,9.912965E-01,0.000000E+00,3.988029E+03,0.000000E+00,3.005720E-01,0.000000E+00,2.606901E+03,0.000000E+00,1.964809E-01,6.972459E+03,2.018470E+04,3.133552E-01,1.521340E+00,2.454902E+04,2.608599E+04,1.103229E+00,1.966280E+00
15:39:00,1.772996E+04,2.612245E+04,7.968037E-01,1.968915E+00,7.590935E+03,1.339463E+04,3.411430E-01,1.009588E+00,0.000000E+00,3.995608E+03,0.000000E+00,3.011432E-01,0.000000E+00,2.620666E+03,0.000000E+00,1.975184E-01,6.970080E+03,2.052543E+04,3.132483E-01,1.547022E+00,2.454512E+04,2.619142E+04,1.103053E+00,1.974227E+00
15:42:00,1.772690E+04,2.620773E+04,7.966660E-01,1.975343E+00,7.588967E+03,1.363860E+04,3.410545E-01,1.027976E+00,0.000000E+00,4.003381E+03,0.000000E+00,3.017291E-01,0.000000E+00,2.634719E+03,0.000000E+00,1.985775E-01,6.967740E+03,2.086331E+04,3.131432E-01,1.572487E+00,2.454128E+04,2.629356E+04,1.102881E+00,1.981927E+00
15:45:00,1.772389E+04,2.629117E+04,7.965306E-01,1.981632E+00,7.587032E+03,1.388345E+04,3.409676E-01,1.046431E+00,0.000000E+00,4.011345E+03,0.000000E+00,3.023293E-01,0.000000E+00,2.649048E+03,0.000000E+00,1.996575E-01,6.965438E+03,2.119793E+04,3.130397E-01,1.597708E+00,2.453751E+04,2.639227E+04,1.102711E+00,1.989367E+00
15:48:00,1.772093E+04,2.637261E+04,7.963976E-01,1.987770E+00,7.585130E+03,1.412881E+04,3.408821E-01,1.064925E+00,0.000000E+00,4.019493E+03,0.000000E+00,3.029435E-01,0.000000E+00,2.663641E+03,0.000000E+00,2.007574E-01,6.963174E+03,2.152893E+04,3.129380E-01,1.622655E+00,2.453380E+04,2.648741E+04,1.102544E+00,1.996538E+00
15:51:00,1.771802E+04,2.645188E+04,7.962668E-01,1.993745E+00,7.583260E+03,1.437429E+04,3.407980E-01,1.083427E+00,0.000000E+00,4.027824E+03,0.000000E+00,3.035713E-01,0.000000E+00,2.678486E+03,0.000000E+00,2.018762E-01,6.960946E+03,2.185594E+04,3.128378E-01,1.647302E+00,2.453015E+04,2.657883E+04,1.102381E+00,2.003430E+00
