Time,VAV WITH PFP BOXES AND REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV WITH PFP BOXES AND REHEAT:DesPer 1:Des Heat Cap [W],VAV WITH PFP BOXES AND REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV WITH PFP BOXES AND REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV WITH PFP BOXES AND REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV WITH PFP BOXES AND REHEAT 1:DesPer 1:Des Heat Mass Flow [kg/s],VAV WITH PFP BOXES AND REHEAT 1:DesPer 1:Des Heat Cap [W],VAV WITH PFP BOXES AND REHEAT 1:DesPer 1:Des Cool Mass Flow [kg/s],VAV WITH PFP BOXES AND REHEAT 1:DesPer 1:Des Sens Cool Cap [W],VAV WITH PFP BOXES AND REHEAT 1:DesPer 1:Des Tot Cool Cap [W],VAV WITH PFP BOXES AND REHEAT 2:DesPer 1:Des Heat Mass Flow [kg/s],VAV WITH PFP BOXES AND REHEAT 2:DesPer 1:Des Heat Cap [W],VAV WITH PFP BOXES AND REHEAT 2:DesPer 1:Des Cool Mass Flow [kg/s],VAV WITH PFP BOXES AND REHEAT 2:DesPer 1:Des Sens Cool Cap [W],VAV WITH PFP BOXES AND REHEAT 2:DesPer 1:Des Tot Cool Cap [W],VAV WITH PFP BOXES AND REHEAT 3:DesPer 1:Des Heat Mass Flow [kg/s],VAV WITH PFP BOXES AND REHEAT 3:DesPer 1:Des Heat Cap [W],VAV WITH PFP BOXES AND REHEAT 3:DesPer 1:Des Cool Mass Flow [kg/s],VAV WITH PFP BOXES AND REHEAT 3:DesPer 1:Des Sens Cool Cap [W],VAV WITH PFP BOXES AND REHEAT 3:DesPer 1:Des Tot Cool Cap [W],VAV WITH PFP BOXES AND REHEAT 4:DesPer 1:Des Heat Mass Flow [kg/s],VAV WITH PFP BOXES AND REHEAT 4:DesPer 1:Des Heat Cap [W],VAV WITH PFP BOXES AND REHEAT 4:DesPer 1:Des Cool Mass Flow [kg/s],VAV WITH PFP BOXES AND REHEAT 4:DesPer 1:Des Sens Cool Cap [W],VAV WITH PFP BOXES AND REHEAT 4:DesPer 1:Des Tot Cool Cap [W],VAV WITH PFP BOXES AND REHEAT 5:DesPer 1:Des Heat Mass Flow [kg/s],VAV WITH PFP BOXES AND REHEAT 5:DesPer 1:Des Heat Cap [W],VAV WITH PFP BOXES AND REHEAT 5:DesPer 1:Des Cool Mass Flow [kg/s],VAV WITH PFP BOXES AND REHEAT 5:DesPer 1:Des Sens Cool Cap [W],VAV WITH PFP BOXES AND REHEAT 5:DesPer 1:Des Tot Cool Cap [W]
12:18:00,6.722861E-01,0.000000E+00,2.237363E+00,4.629787E+04,8.105362E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.552413E+04,4.468507E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.280791E+04,2.242280E+04,1.220446E-01,0.000000E+00,1.926417E-01,3.986345E+03,6.978889E+03,4.010298E-01,0.000000E+00,7.968709E-01,1.648969E+04,2.886848E+04,3.975013E-01,0.000000E+00,1.947268E+00,4.029491E+04,7.054425E+04
12:21:00,6.722861E-01,0.000000E+00,2.206716E+00,4.574796E+04,8.002995E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.557123E+04,4.473346E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.283155E+04,2.244708E+04,1.220446E-01,0.000000E+00,1.929139E-01,3.999344E+03,6.996319E+03,4.010298E-01,0.000000E+00,7.992403E-01,1.656924E+04,2.898568E+04,3.975013E-01,0.000000E+00,1.944316E+00,4.030808E+04,7.051360E+04
12:24:00,6.722861E-01,0.000000E+00,2.177640E+00,4.522833E+04,7.906082E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.561833E+04,4.478180E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.285518E+04,2.247134E+04,1.220446E-01,0.000000E+00,1.931860E-01,4.012361E+03,7.013758E+03,4.010298E-01,0.000000E+00,8.015761E-01,1.664827E+04,2.910180E+04,3.975013E-01,0.000000E+00,1.941438E+00,4.032254E+04,7.048530E+04
12:27:00,6.722861E-01,0.000000E+00,2.150245E+00,4.474145E+04,7.815049E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.566543E+04,4.483016E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.287882E+04,2.249560E+04,1.220446E-01,0.000000E+00,1.934580E-01,4.025399E+03,7.031219E+03,4.010298E-01,0.000000E+00,8.038752E-01,1.672672E+04,2.921679E+04,3.975013E-01,0.000000E+00,1.938637E+00,4.033840E+04,7.045962E+04
12:30:00,6.722861E-01,0.000000E+00,2.124599E+00,4.428895E+04,7.730167E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.571253E+04,4.487850E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.290245E+04,2.251986E+04,1.220446E-01,0.000000E+00,1.937304E-01,4.038464E+03,7.048711E+03,4.010298E-01,0.000000E+00,8.061460E-01,1.680475E+04,2.933092E+04,3.975013E-01,0.000000E+00,1.935925E+00,4.035589E+04,7.043693E+04
12:33:00,6.722861E-01,0.000000E+00,2.100717E+00,4.387132E+04,7.651508E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.575963E+04,4.492685E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.292608E+04,2.254412E+04,1.220446E-01,0.000000E+00,1.940029E-01,4.051552E+03,7.066229E+03,4.010298E-01,0.000000E+00,8.083878E-01,1.688235E+04,2.944417E+04,3.975013E-01,0.000000E+00,1.933305E+00,4.037511E+04,7.041741E+04
12:36:00,6.722861E-01,0.000000E+00,2.078638E+00,4.348960E+04,7.579238E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.580673E+04,4.497520E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.294972E+04,2.256838E+04,1.220446E-01,0.000000E+00,1.942756E-01,4.064665E+03,7.083777E+03,4.010298E-01,0.000000E+00,8.106029E-01,1.695956E+04,2.955662E+04,3.975013E-01,0.000000E+00,1.930785E+00,4.039620E+04,7.040130E+04
12:39:00,6.722861E-01,0.000000E+00,2.058373E+00,4.314421E+04,7.513422E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.585383E+04,4.502359E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.297335E+04,2.259267E+04,1.220446E-01,0.000000E+00,1.945488E-01,4.077810E+03,7.101372E+03,4.010298E-01,0.000000E+00,8.127950E-01,1.703646E+04,2.966844E+04,3.975013E-01,0.000000E+00,1.928367E+00,4.041925E+04,7.038879E+04
12:42:00,6.722861E-01,0.000000E+00,2.039934E+00,4.283561E+04,7.454112E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.590093E+04,4.507194E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.299699E+04,2.261693E+04,1.220446E-01,0.000000E+00,1.948227E-01,4.090990E+03,7.119005E+03,4.010298E-01,0.000000E+00,8.149675E-01,1.711312E+04,2.977969E+04,3.975013E-01,0.000000E+00,1.926056E+00,4.044435E+04,7.037993E+04
12:45:00,6.722861E-01,0.000000E+00,2.023312E+00,4.256383E+04,7.401304E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.594803E+04,4.512029E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.302062E+04,2.264119E+04,1.220446E-01,0.000000E+00,1.950969E-01,4.104198E+03,7.136673E+03,4.010298E-01,0.000000E+00,8.171218E-01,1.718956E+04,2.989043E+04,3.975013E-01,0.000000E+00,1.923857E+00,4.047163E+04,7.037497E+04
12:48:00,6.722861E-01,0.000000E+00,2.008501E+00,4.232897E+04,7.355000E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.599513E+04,4.516864E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.304425E+04,2.266545E+04,1.220446E-01,0.000000E+00,1.953718E-01,4.117442E+03,7.154389E+03,4.010298E-01,0.000000E+00,8.192608E-01,1.726584E+04,3.000079E+04,3.975013E-01,0.000000E+00,1.921770E+00,4.050110E+04,7.037394E+04
12:51:00,6.722861E-01,0.000000E+00,1.995475E+00,4.213064E+04,7.315121E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.604223E+04,4.521698E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.306789E+04,2.268971E+04,1.220446E-01,0.000000E+00,1.956474E-01,4.130720E+03,7.172148E+03,4.010298E-01,0.000000E+00,8.213870E-01,1.734201E+04,3.011085E+04,3.975013E-01,0.000000E+00,1.919796E+00,4.053282E+04,7.037692E+04
12:54:00,6.722861E-01,0.000000E+00,1.984211E+00,4.196858E+04,7.281611E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.608933E+04,4.526537E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.309152E+04,2.271399E+04,1.220446E-01,0.000000E+00,1.959239E-01,4.144038E+03,7.189969E+03,4.010298E-01,0.000000E+00,8.235034E-01,1.741814E+04,3.022074E+04,3.975013E-01,0.000000E+00,1.917937E+00,4.056681E+04,7.038403E+04
12:57:00,6.722861E-01,0.000000E+00,1.974660E+00,4.184196E+04,7.254301E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.613643E+04,4.531372E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.311516E+04,2.273825E+04,1.220446E-01,0.000000E+00,1.962012E-01,4.157395E+03,7.207835E+03,4.010298E-01,0.000000E+00,8.256121E-01,1.749427E+04,3.033049E+04,3.975013E-01,0.000000E+00,1.916193E+00,4.060308E+04,7.039512E+04
13:00:00,6.722861E-01,0.000000E+00,1.966782E+00,4.175013E+04,7.233070E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.618352E+04,4.536208E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.313879E+04,2.276251E+04,1.220446E-01,0.000000E+00,1.964793E-01,4.170792E+03,7.225757E+03,4.010298E-01,0.000000E+00,8.277151E-01,1.757044E+04,3.044019E+04,3.975013E-01,0.000000E+00,1.914561E+00,4.064161E+04,7.041022E+04
13:03:00,6.722861E-01,0.000000E+00,1.960493E+00,4.166341E+04,7.214742E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.621296E+04,4.539229E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.315356E+04,2.277767E+04,1.220446E-01,0.000000E+00,1.967586E-01,4.181417E+03,7.240847E+03,4.010298E-01,0.000000E+00,8.298099E-01,1.763471E+04,3.053755E+04,3.975013E-01,0.000000E+00,1.913054E+00,4.065526E+04,7.040163E+04
13:06:00,6.722861E-01,0.000000E+00,1.955734E+00,4.160896E+04,7.202021E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.624240E+04,4.542250E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.316833E+04,2.279284E+04,1.220446E-01,0.000000E+00,1.970392E-01,4.192081E+03,7.255997E+03,4.010298E-01,0.000000E+00,8.318967E-01,1.769891E+04,3.063473E+04,3.975013E-01,0.000000E+00,1.911721E+00,4.067256E+04,7.039941E+04
13:09:00,6.722861E-01,0.000000E+00,1.952428E+00,4.158523E+04,7.194636E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.627184E+04,4.545275E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.318311E+04,2.280802E+04,1.220446E-01,0.000000E+00,1.973211E-01,4.202787E+03,7.271218E+03,4.010298E-01,0.000000E+00,8.339985E-01,1.776353E+04,3.073258E+04,3.975013E-01,0.000000E+00,1.910601E+00,4.069434E+04,7.040504E+04
13:12:00,6.722861E-01,0.000000E+00,1.950488E+00,4.159045E+04,7.192265E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.630127E+04,4.548297E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.319788E+04,2.282318E+04,1.220446E-01,0.000000E+00,1.976045E-01,4.213540E+03,7.286502E+03,4.010298E-01,0.000000E+00,8.361484E-01,1.782927E+04,3.083228E+04,3.975013E-01,0.000000E+00,1.909726E+00,4.072127E+04,7.041956E+04
13:15:00,6.722861E-01,0.000000E+00,1.949816E+00,4.162266E+04,7.194563E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.633071E+04,4.551318E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.321265E+04,2.283834E+04,1.220446E-01,0.000000E+00,1.978896E-01,4.224342E+03,7.301862E+03,4.010298E-01,0.000000E+00,8.384055E-01,1.789741E+04,3.093605E+04,3.975013E-01,0.000000E+00,1.909122E+00,4.075395E+04,7.044405E+04
13:18:00,6.722861E-01,0.000000E+00,1.950306E+00,4.167965E+04,7.201146E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.636015E+04,4.554339E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.322742E+04,2.285350E+04,1.220446E-01,0.000000E+00,1.981765E-01,4.235197E+03,7.317305E+03,4.010298E-01,0.000000E+00,8.408355E-01,1.796935E+04,3.104631E+04,3.975013E-01,0.000000E+00,1.908812E+00,4.079290E+04,7.047939E+04
13:21:00,6.722861E-01,0.000000E+00,1.951777E+00,4.175767E+04,7.211365E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.638958E+04,4.557364E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.324219E+04,2.286868E+04,1.220446E-01,0.000000E+00,1.984656E-01,4.246110E+03,7.332845E+03,4.010298E-01,0.000000E+00,8.435145E-01,1.804674E+04,3.116592E+04,3.975013E-01,0.000000E+00,1.908819E+00,4.083860E+04,7.052645E+04
13:24:00,6.722861E-01,0.000000E+00,1.953963E+00,4.185107E+04,7.224227E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.641902E+04,4.560386E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.325696E+04,2.288384E+04,1.220446E-01,0.000000E+00,1.987572E-01,4.257093E+03,7.348487E+03,4.010298E-01,0.000000E+00,8.465342E-01,1.813154E+04,3.129822E+04,3.975013E-01,0.000000E+00,1.909147E+00,4.089118E+04,7.058533E+04
13:27:00,6.722861E-01,0.000000E+00,1.956748E+00,4.195742E+04,7.239317E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.644846E+04,4.563407E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.327173E+04,2.289900E+04,1.220446E-01,0.000000E+00,1.990512E-01,4.268140E+03,7.364232E+03,4.010298E-01,0.000000E+00,8.499834E-01,1.822571E+04,3.144656E+04,3.975013E-01,0.000000E+00,1.909819E+00,4.095115E+04,7.065696E+04
13:30:00,6.722861E-01,0.000000E+00,1.960063E+00,4.207529E+04,7.256385E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.647790E+04,4.566428E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.328651E+04,2.291416E+04,1.220446E-01,0.000000E+00,1.993478E-01,4.279259E+03,7.380091E+03,4.010298E-01,0.000000E+00,8.539294E-01,1.833070E+04,3.161347E+04,3.975013E-01,0.000000E+00,1.910860E+00,4.101908E+04,7.074229E+04
13:33:00,6.722861E-01,0.000000E+00,1.963854E+00,4.220353E+04,7.275235E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.650733E+04,4.569454E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.330128E+04,2.292934E+04,1.220446E-01,0.000000E+00,1.996481E-01,4.290468E+03,7.396103E+03,4.010298E-01,0.000000E+00,8.584470E-01,1.844816E+04,3.180177E+04,3.975013E-01,0.000000E+00,1.912296E+00,4.109554E+04,7.084235E+04
13:36:00,6.722861E-01,0.000000E+00,1.968080E+00,4.234132E+04,7.295711E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.653677E+04,4.572475E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.331605E+04,2.294450E+04,1.220446E-01,0.000000E+00,1.999521E-01,4.301773E+03,7.412262E+03,4.010298E-01,0.000000E+00,8.636037E-01,1.857959E+04,3.201396E+04,3.975013E-01,0.000000E+00,1.914152E+00,4.118111E+04,7.095798E+04
13:39:00,6.722861E-01,0.000000E+00,1.972695E+00,4.248769E+04,7.317652E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.656621E+04,4.575496E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.333082E+04,2.295966E+04,1.220446E-01,0.000000E+00,2.002603E-01,4.313184E+03,7.428595E+03,4.010298E-01,0.000000E+00,8.694642E-01,1.872642E+04,3.225250E+04,3.975013E-01,0.000000E+00,1.916451E+00,4.127630E+04,7.109014E+04
13:42:00,6.722861E-01,0.000000E+00,1.977671E+00,4.264205E+04,7.340952E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.659564E+04,4.578517E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.334559E+04,2.297482E+04,1.220446E-01,0.000000E+00,2.005736E-01,4.324718E+03,7.445127E+03,4.010298E-01,0.000000E+00,8.760912E-01,1.889006E+04,3.251979E+04,3.975013E-01,0.000000E+00,1.919215E+00,4.138163E+04,7.123968E+04
13:45:00,6.722861E-01,0.000000E+00,1.982969E+00,4.280362E+04,7.365485E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.662508E+04,4.581543E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.336036E+04,2.299001E+04,1.220446E-01,0.000000E+00,2.008925E-01,4.336390E+03,7.461894E+03,4.010298E-01,0.000000E+00,8.835449E-01,1.907186E+04,3.281814E+04,3.975013E-01,0.000000E+00,1.922463E+00,4.149756E+04,7.140742E+04
13:48:00,6.722861E-01,0.000000E+00,1.988565E+00,4.297187E+04,7.391140E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.665452E+04,4.584564E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.337513E+04,2.300517E+04,1.220446E-01,0.000000E+00,2.012180E-01,4.348217E+03,7.478913E+03,4.010298E-01,0.000000E+00,8.918826E-01,1.927312E+04,3.314968E+04,3.975013E-01,0.000000E+00,1.926218E+00,4.162457E+04,7.159405E+04
13:51:00,6.722861E-01,0.000000E+00,1.994424E+00,4.314607E+04,7.417802E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.668396E+04,4.587585E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.338991E+04,2.302033E+04,1.220446E-01,0.000000E+00,2.015509E-01,4.360220E+03,7.496221E+03,4.010298E-01,0.000000E+00,9.011589E-01,1.949508E+04,3.351653E+04,3.975013E-01,0.000000E+00,1.930493E+00,4.176304E+04,7.180027E+04
13:54:00,6.722861E-01,0.000000E+00,2.000519E+00,4.332568E+04,7.445372E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.671339E+04,4.590607E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.340468E+04,2.303549E+04,1.220446E-01,0.000000E+00,2.018920E-01,4.372419E+03,7.513854E+03,4.010298E-01,0.000000E+00,9.114255E-01,1.973894E+04,3.392070E+04,3.975013E-01,0.000000E+00,1.935309E+00,4.191341E+04,7.202679E+04
13:57:00,6.722861E-01,0.000000E+00,2.006826E+00,4.351015E+04,7.473758E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.674283E+04,4.593628E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.341945E+04,2.305065E+04,1.220446E-01,0.000000E+00,2.022425E-01,4.384835E+03,7.531851E+03,4.010298E-01,0.000000E+00,9.227314E-01,2.000581E+04,3.436408E+04,3.975013E-01,0.000000E+00,1.940679E+00,4.207602E+04,7.227416E+04
14:00:00,6.722861E-01,0.000000E+00,2.013318E+00,4.369895E+04,7.502873E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.677227E+04,4.596653E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.343422E+04,2.306583E+04,1.220446E-01,0.000000E+00,2.026033E-01,4.397493E+03,7.550257E+03,4.010298E-01,0.000000E+00,9.351230E-01,2.029679E+04,3.484850E+04,3.975013E-01,0.000000E+00,1.946618E+00,4.225124E+04,7.254309E+04
14:03:00,6.722861E-01,0.000000E+00,2.019959E+00,4.384309E+04,7.527622E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.677227E+04,4.596653E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.343422E+04,2.306583E+04,1.220446E-01,0.000000E+00,2.029755E-01,4.405573E+03,7.564131E+03,4.010298E-01,0.000000E+00,9.486332E-01,2.059003E+04,3.535197E+04,3.975013E-01,0.000000E+00,1.953071E+00,4.239130E+04,7.278357E+04
14:06:00,6.722861E-01,0.000000E+00,2.026713E+00,4.398970E+04,7.552794E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.677227E+04,4.596653E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.343422E+04,2.306583E+04,1.220446E-01,0.000000E+00,2.033605E-01,4.413929E+03,7.578477E+03,4.010298E-01,0.000000E+00,9.633003E-01,2.090838E+04,3.589856E+04,3.975013E-01,0.000000E+00,1.959994E+00,4.254156E+04,7.304155E+04
14:09:00,6.722861E-01,0.000000E+00,2.033561E+00,4.413834E+04,7.578314E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.677227E+04,4.596653E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.343422E+04,2.306583E+04,1.220446E-01,0.000000E+00,2.037594E-01,4.422586E+03,7.593341E+03,4.010298E-01,0.000000E+00,9.791457E-01,2.125230E+04,3.648906E+04,3.975013E-01,0.000000E+00,1.967352E+00,4.270127E+04,7.331578E+04
14:12:00,6.722861E-01,0.000000E+00,2.040483E+00,4.428858E+04,7.604109E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.677227E+04,4.596653E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.343422E+04,2.306583E+04,1.220446E-01,0.000000E+00,2.041734E-01,4.431573E+03,7.608770E+03,4.010298E-01,0.000000E+00,9.961683E-01,2.162178E+04,3.712342E+04,3.975013E-01,0.000000E+00,1.975118E+00,4.286984E+04,7.360519E+04
14:15:00,6.722861E-01,0.000000E+00,2.047487E+00,4.444059E+04,7.630210E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.677227E+04,4.596653E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.343422E+04,2.306583E+04,1.220446E-01,0.000000E+00,2.046039E-01,4.440917E+03,7.624814E+03,4.010298E-01,0.000000E+00,1.014347E+00,2.201634E+04,3.780087E+04,3.975013E-01,0.000000E+00,1.983265E+00,4.304666E+04,7.390879E+04
14:18:00,6.722861E-01,0.000000E+00,2.054572E+00,4.459436E+04,7.656611E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.677227E+04,4.596653E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.343422E+04,2.306583E+04,1.220446E-01,0.000000E+00,2.050522E-01,4.450647E+03,7.641519E+03,4.010298E-01,0.000000E+00,1.033642E+00,2.243515E+04,3.851994E+04,3.975013E-01,0.000000E+00,1.991768E+00,4.323122E+04,7.422567E+04
14:21:00,6.722861E-01,0.000000E+00,2.061736E+00,4.474987E+04,7.683310E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.677227E+04,4.596653E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.343422E+04,2.306583E+04,1.220446E-01,0.000000E+00,2.055196E-01,4.460791E+03,7.658937E+03,4.010298E-01,0.000000E+00,1.054011E+00,2.287724E+04,3.927899E+04,3.975013E-01,0.000000E+00,2.000605E+00,4.342303E+04,7.455500E+04
14:24:00,6.722861E-01,0.000000E+00,2.068974E+00,4.490697E+04,7.710285E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.677227E+04,4.596653E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.343422E+04,2.306583E+04,1.220446E-01,0.000000E+00,2.060073E-01,4.471378E+03,7.677114E+03,4.010298E-01,0.000000E+00,1.075382E+00,2.334110E+04,4.007540E+04,3.975013E-01,0.000000E+00,2.009757E+00,4.362166E+04,7.489604E+04
14:27:00,6.722861E-01,0.000000E+00,2.076284E+00,4.506563E+04,7.737525E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.677227E+04,4.596653E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.343422E+04,2.306583E+04,1.220446E-01,0.000000E+00,2.065169E-01,4.482438E+03,7.696104E+03,4.010298E-01,0.000000E+00,1.097692E+00,2.382535E+04,4.090685E+04,3.975013E-01,0.000000E+00,2.019204E+00,4.382671E+04,7.524809E+04
14:30:00,6.722861E-01,0.000000E+00,2.083663E+00,4.522580E+04,7.765026E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.677227E+04,4.596653E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.343422E+04,2.306583E+04,1.220446E-01,0.000000E+00,2.070495E-01,4.493998E+03,7.715951E+03,4.010298E-01,0.000000E+00,1.120890E+00,2.432886E+04,4.177133E+04,3.975013E-01,0.000000E+00,2.028927E+00,4.403775E+04,7.561043E+04
14:33:00,6.722861E-01,0.000000E+00,2.091113E+00,4.538748E+04,7.792786E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.677227E+04,4.596653E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.343422E+04,2.306583E+04,1.220446E-01,0.000000E+00,2.076062E-01,4.506081E+03,7.736697E+03,4.010298E-01,0.000000E+00,1.144920E+00,2.485043E+04,4.266685E+04,3.975013E-01,0.000000E+00,2.038902E+00,4.425425E+04,7.598215E+04
14:36:00,6.722861E-01,0.000000E+00,2.098624E+00,4.555052E+04,7.820779E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.677227E+04,4.596653E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.343422E+04,2.306583E+04,1.220446E-01,0.000000E+00,2.081880E-01,4.518709E+03,7.758379E+03,4.010298E-01,0.000000E+00,1.169729E+00,2.538890E+04,4.359136E+04,3.975013E-01,0.000000E+00,2.049102E+00,4.447565E+04,7.636229E+04
14:39:00,6.722861E-01,0.000000E+00,2.106203E+00,4.571502E+04,7.849022E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.677227E+04,4.596653E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.343422E+04,2.306583E+04,1.220446E-01,0.000000E+00,2.087960E-01,4.531905E+03,7.781036E+03,4.010298E-01,0.000000E+00,1.195262E+00,2.594309E+04,4.454288E+04,3.975013E-01,0.000000E+00,2.059503E+00,4.470139E+04,7.674987E+04
14:42:00,6.722861E-01,0.000000E+00,2.113840E+00,4.588079E+04,7.877483E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.677227E+04,4.596653E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.343422E+04,2.306583E+04,1.220446E-01,0.000000E+00,2.094310E-01,4.545689E+03,7.804702E+03,4.010298E-01,0.000000E+00,1.221465E+00,2.651183E+04,4.551939E+04,3.975013E-01,0.000000E+00,2.070076E+00,4.493089E+04,7.714392E+04
14:45:00,6.722861E-01,0.000000E+00,2.121538E+00,4.604787E+04,7.906170E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.677227E+04,4.596653E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.343422E+04,2.306583E+04,1.220446E-01,0.000000E+00,2.100940E-01,4.560078E+03,7.829408E+03,4.010298E-01,0.000000E+00,1.248286E+00,2.709398E+04,4.651890E+04,3.975013E-01,0.000000E+00,2.080799E+00,4.516364E+04,7.754352E+04
14:48:00,6.722861E-01,0.000000E+00,2.129292E+00,4.621617E+04,7.935067E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.677227E+04,4.596653E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.343422E+04,2.306583E+04,1.220446E-01,0.000000E+00,2.107856E-01,4.575089E+03,7.855181E+03,4.010298E-01,0.000000E+00,1.275671E+00,2.768838E+04,4.753944E+04,3.975013E-01,0.000000E+00,2.091645E+00,4.539904E+04,7.794769E+04
