Time,THERMAL ZONE 1:ATLANTA HARTSFIELD INTL AP ANN HTG WIND 99.6% CONDNS WS=>MCDB:Des Heat Load [W],THERMAL ZONE 1:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:ATLANTA HARTSFIELD INTL AP ANN HTG WIND 99.6% CONDNS WS=>MCDB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:ATLANTA HARTSFIELD INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:ATLANTA HARTSFIELD INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8::Des Heat Load [W],THERMAL ZONE 8::Des Sens Cool Load [W],THERMAL ZONE 8::Des Heat Mass Flow [kg/s],THERMAL ZONE 8::Des Cool Mass Flow [kg/s]
11:00:00,1.091379E+04,4.303962E+03,2.057359E-01,3.016646E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.256282E+03,2.243134E+02,3.004871E-02,2.526689E-02,1.586529E+03,7.055429E+02,3.794781E-02,7.946347E-02,1.518590E+03,6.266652E+02,3.632280E-02,7.057380E-02,1.108210E+03,6.207922E+01,2.650700E-02,6.991511E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12:00:00,3.881167E+04,1.228685E+04,9.155023E-01,1.261622E+00,1.489452E+03,5.765087E+02,3.413746E-02,5.957625E-02,1.645466E+03,7.840850E+02,3.763091E-02,7.821655E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.240716E+01,0.000000E+00,9.040790E-04,0.000000E+00,1.927348E+00,0.000000E+00,4.108887E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13:00:00,3.860033E+04,1.283241E+04,9.217271E-01,1.392953E+00,1.412392E+03,5.684257E+02,3.380333E-02,6.186685E-02,1.656263E+03,7.578134E+02,3.961792E-02,8.234801E-02,7.813881E+01,0.000000E+00,1.669286E-03,0.000000E+00,2.876219E+02,0.000000E+00,6.133808E-03,0.000000E+00,2.270434E+02,0.000000E+00,4.848268E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
14:00:00,3.790442E+04,1.325918E+04,9.053980E-01,1.446932E+00,1.085795E+03,5.466731E+02,2.597139E-02,5.953773E-02,1.188521E+03,7.136714E+02,2.842713E-02,7.771725E-02,3.113748E+02,0.000000E+00,6.646694E-03,0.000000E+00,5.278867E+02,9.741266E+01,1.125490E-02,6.886755E-03,4.691654E+02,0.000000E+00,1.000636E-02,0.000000E+00,1.709332E+02,0.000000E+00,3.650984E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
15:00:00,3.767357E+04,1.331530E+04,8.998736E-01,1.455324E+00,9.616775E+02,5.435449E+02,2.300214E-02,5.919276E-02,9.954102E+02,7.164213E+02,2.380824E-02,7.802340E-02,4.548607E+02,0.000000E+00,9.697139E-03,0.000000E+00,7.014602E+02,2.559631E+02,1.495436E-02,1.794807E-02,6.452456E+02,0.000000E+00,1.375594E-02,0.000000E+00,3.238837E+02,0.000000E+00,6.904849E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
16:00:00,3.756690E+04,1.283786E+04,8.973072E-01,1.403673E+00,9.331143E+02,5.416114E+02,2.231894E-02,5.897691E-02,9.198914E+02,7.276600E+02,2.200226E-02,7.924400E-02,5.440299E+02,0.000000E+00,1.159812E-02,0.000000E+00,7.907275E+02,3.565748E+02,1.685744E-02,2.495950E-02,7.415072E+02,4.913963E+01,1.580811E-02,3.451365E-03,4.127676E+02,0.000000E+00,8.799751E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
17:00:00,3.750461E+04,1.214137E+04,8.958146E-01,1.327508E+00,9.234538E+02,5.399356E+02,2.208787E-02,5.879392E-02,8.805775E+02,7.347020E+02,2.106201E-02,8.001009E-02,5.952254E+02,7.011634E+01,1.268955E-02,4.935827E-03,8.435136E+02,4.436948E+02,1.798278E-02,3.105733E-02,8.027533E+02,1.337831E+02,1.711381E-02,9.362796E-03,4.692938E+02,0.000000E+00,1.000483E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
18:00:00,3.746876E+04,1.117692E+04,8.949352E-01,1.221897E+00,9.211155E+02,5.317241E+02,2.203194E-02,5.789961E-02,8.575965E+02,7.316118E+02,2.051252E-02,7.967325E-02,6.255857E+02,1.665834E+02,1.333680E-02,1.166272E-02,8.794921E+02,4.911750E+02,1.874980E-02,3.438038E-02,8.459279E+02,1.962109E+02,1.803425E-02,1.373164E-02,5.013479E+02,0.000000E+00,1.068819E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
19:00:00,3.744536E+04,9.596198E+03,8.943697E-01,1.048870E+00,9.218388E+02,5.012611E+02,2.204924E-02,5.458307E-02,8.431758E+02,7.053569E+02,2.016769E-02,7.681495E-02,6.448602E+02,2.036477E+02,1.374771E-02,1.425980E-02,9.055423E+02,5.031913E+02,1.930516E-02,3.522167E-02,8.781800E+02,2.292453E+02,1.872183E-02,1.604351E-02,5.218184E+02,0.000000E+00,1.112459E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
20:00:00,3.742909E+04,8.253728E+03,8.939791E-01,9.020527E-01,9.238463E+02,4.410075E+02,2.209726E-02,4.802300E-02,8.334477E+02,6.496891E+02,1.993504E-02,7.075448E-02,6.578857E+02,1.765204E+02,1.402540E-02,1.236121E-02,9.253500E+02,4.754052E+02,1.972744E-02,3.327721E-02,9.034359E+02,2.338919E+02,1.926025E-02,1.636870E-02,5.356016E+02,0.000000E+00,1.141844E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
21:00:00,3.741749E+04,7.159624E+03,8.937012E-01,7.822222E-01,9.263209E+02,3.602612E+02,2.215645E-02,3.923010E-02,8.266202E+02,5.732155E+02,1.977173E-02,6.242668E-02,6.670342E+02,9.951150E+01,1.422043E-02,6.967412E-03,9.410972E+02,4.191961E+02,2.006316E-02,2.934232E-02,9.237681E+02,2.081472E+02,1.969371E-02,1.456698E-02,5.452776E+02,0.000000E+00,1.162472E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
22:00:00,3.740904E+04,6.071033E+03,8.934989E-01,6.631488E-01,9.288715E+02,2.834341E+02,2.221746E-02,3.086339E-02,8.217148E+02,4.952353E+02,1.965439E-02,5.393369E-02,6.736401E+02,6.738028E+00,1.436126E-02,4.716224E-04,9.538450E+02,3.490573E+02,2.033493E-02,2.443204E-02,9.404935E+02,1.630997E+02,2.005028E-02,1.141437E-02,5.522686E+02,0.000000E+00,1.177376E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
23:00:00,3.740279E+04,5.092487E+03,8.933495E-01,5.560058E-01,9.312597E+02,1.037840E+02,2.227458E-02,1.129990E-02,8.181757E+02,3.183059E+02,1.956974E-02,3.466151E-02,6.784471E+02,0.000000E+00,1.446374E-02,0.000000E+00,9.641590E+02,2.409112E+02,2.055481E-02,1.686162E-02,9.542201E+02,1.116113E+02,2.034292E-02,7.811008E-03,5.573525E+02,0.000000E+00,1.188214E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
24:00:00,3.739816E+04,4.257677E+03,8.932387E-01,4.647001E-01,9.334627E+02,5.720490E+01,2.232728E-02,6.227849E-03,8.155459E+02,2.591335E+02,1.950684E-02,2.821256E-02,6.820740E+02,0.000000E+00,1.454106E-02,0.000000E+00,9.727150E+02,1.701644E+02,2.073721E-02,1.190939E-02,9.657504E+02,6.170194E+01,2.058873E-02,4.318151E-03,5.611967E+02,0.000000E+00,1.196409E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
Peak,3.881167E+04,1.331530E+04,9.155023E-01,1.455324E+00,1.489452E+03,5.765087E+02,3.413746E-02,5.957625E-02,1.656263E+03,7.840850E+02,3.961792E-02,7.821655E-02,2.181373E+03,5.765266E+02,5.118300E-02,5.563916E-02,2.533778E+03,1.259652E+03,5.953872E-02,1.406249E-01,2.540102E+03,1.132476E+03,5.968894E-02,1.266233E-01,2.045184E+03,5.363067E+02,4.793894E-02,5.271329E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00

Peak Vol Flow (m3/s),,,7.885623E-01,1.253534E+00,,,2.940409E-02,5.131563E-02,,,3.412465E-02,6.737134E-02,,,4.408616E-02,4.792444E-02,,,5.128331E-02,1.211264E-01,,,5.141270E-02,1.090662E-01,,,4.129191E-02,4.540427E-02,,,0.000000E+00,0.000000E+00
